time_start_time_trial,time_end_time_trial,rotation,chart_type,log_error,totalSequence,arc_angle_area,judged_true,ans_percentage_diff,opposite_ans,ans_trial,postID,correct_ans,time_diff_time_trial
1440184729878,1440184749144,261.42665969207883,Pie Angle Chart,-3,10,,0,0,82,18,idm0nifs,18,19266
1440184779204,1440184794356,165.81349435262382,Donut Angle Chart,-3,13,,0,0,92,8,idm0nifs,8,15152
1440184768738,1440184779204,103.81690361537039,Donut Chart,4.651051691178929,12,,-25,-1,75,,idm0nifs,25,10466
1440185689157,1440185701908,124.25117058679461,Area Chart,0.16992500144231237,59,,1,0.03125,68,33,idm0nifs,32,12751
1440185679071,1440185689157,246.41368489712477,Donut Chart,1.0874628412503393,58,,-2,-0.03508771929824561,43,55,idm0nifs,57,10086
1440184860207,,316.52083774097264,Area Chart,-3,17,,0,0,33,67,idm0nifs,67,
1440184832507,1440184860207,236.40369636006653,Area Chart,-3,16,,0,0,86,14,idm0nifs,14,27700
1440185632089,1440185651242,108.40726244263351,Donut Angle Chart,6.111135670234707,55,,-69,-0.7931034482758621,13,18,idm0nifs,87,19153
1440184881474,1440184915986,85.25709112174809,Donut Angle Chart,6.002815015607054,18,,64,4,84,80,idm0nifs,16,34512
1440185667768,1440185679071,252.69139459356666,Arc-Length Chart,0.16992500144231237,57,,1,0.25,96,5,idm0nifs,4,11303
1440185651242,1440185667768,98.00991129130125,Arc-Length Chart,0.16992500144231237,56,,1,0.015384615384615385,35,66,idm0nifs,65,16526
1440185578179,1440185588027,35.00856279395521,Arc-Length Chart,1.6438561897747246,51,,-3,-0.038461538461538464,22,75,idm0nifs,78,9848
1440185567558,1440185578179,48.73720681294799,Area Chart,0.16992500144231237,50,,1,0.3333333333333333,97,4,idm0nifs,3,10621
1440185609925,1440185618940,7.795839244499803,Pie Angle Chart,2.357552004618084,53,,-5,-0.09615384615384616,48,47,idm0nifs,52,9015
1440185588027,1440185609925,126.46986496634781,Arc-Length Chart,0.16992500144231237,52,,1,0.014492753623188406,31,70,idm0nifs,69,21898
1440184915986,1440184959335,19.195878077298403,Donut Angle Chart,3.9188632372745946,19,,15,3,95,20,idm0nifs,5,43349
1440185618940,1440185632089,175.03696985542774,Pie Angle Chart,0.16992500144231237,54,,1,0.07142857142857142,86,15,idm0nifs,14,13149
1440185290458,1440185303550,103.74163689091802,Donut Angle Chart,1.6438561897747246,33,,3,0.13636363636363635,78,25,idm0nifs,22,13092
1440183117528,1440183122549,20.624063685536385,Pie Angle Chart,-3,30,,0,0,48,52,idlzptw2,52,5021
1440182938073,1440182952332,156.6992769576609,Pie Chart,6.35974956032233,0,Arc-Length,-82,-0.9010989010989011,9,9,idlzptw2,91,14259
1440183157872,1440183162918,170.0404699333012,Pie Angle Chart,-3,37,,0,0,34,66,idlzptw2,66,5046
1440183083649,1440183088531,139.11388241685927,Arc-Length Chart,1.0874628412503393,22,,2,0.05263157894736842,62,40,idlzptw2,38,4882
1440183151822,1440183157872,40.521000791341066,Donut Angle Chart,0.16992500144231237,36,,1,0.012345679012345678,19,82,idlzptw2,81,6050
1440183273661,1440183281033,212.18107033520937,Pie Angle Chart,0.16992500144231237,60,,1,0.03125,68,33,idlzptw2,32,7372
1440183281033,1440183285274,280.9265737887472,Pie Angle Chart,1.0874628412503393,61,,2,0.4,95,7,idlzptw2,5,4241
1440183285274,1440183288836,312.40981112234294,Pie Angle Chart,5.810571634741147,62,,-56,-0.7368421052631579,24,20,idlzptw2,76,3562
1440183288836,1440183291859,219.5791223924607,Pie Chart,1.0874628412503393,63,,-2,-0.024390243902439025,18,80,idlzptw2,82,3023
1440183291859,1440183294874,161.74173560924828,Donut Angle Chart,0.16992500144231237,64,,-1,-0.16666666666666666,94,5,idlzptw2,6,3015
1440183294874,,245.63927114009857,Pie Angle Chart,2.357552004618084,65,,5,0.05747126436781609,13,92,idlzptw2,87,
1440183300454,1440183305843,294.5785188674927,Donut Chart,0.16992500144231237,66,Arc-Length,-1,-0.01098901098901099,9,90,idlzptw2,91,5389
1440183305843,1440183308595,180.74541438370943,Donut Chart,0.16992500144231237,67,Arc-Length,1,0.1111111111111111,91,10,idlzptw2,9,2752
1440183308595,1440183315590,131.68110396713018,Donut Chart,4.651051691178929,68,Arc-Length,-25,-1,75,Arc-Length,idlzptw2,25,6995
1440183315590,1440183319459,339.46958865970373,Pie Chart,2.357552004618084,69,Arc-Length,5,0.08196721311475409,39,66,idlzptw2,61,3869
1440183126235,1440183139096,208.77288524061441,Area Chart,1.0874628412503393,32,,-2,-0.021739130434782608,8,90,idlzptw2,92,12861
1440183183077,1440183191499,121.24762496910989,Pie Chart,0.16992500144231237,42,,1,0.01639344262295082,39,62,idlzptw2,61,8422
1440183092775,1440183098505,331.16661451756954,Area Chart,2.357552004618084,24,,5,0.11627906976744186,57,48,idlzptw2,43,5730
1440183098505,1440183104780,349.58577532321215,Pie Chart,0.16992500144231237,25,,-1,-0.024390243902439025,59,40,idlzptw2,41,6275
1440183104780,1440183107552,227.9544466920197,Donut Chart,0.16992500144231237,26,,-1,-0.014925373134328358,33,66,idlzptw2,67,2772
1440183107552,1440183110930,271.5956121124327,Pie Chart,0.16992500144231237,27,,1,0.05263157894736842,81,20,idlzptw2,19,3378
1440183077998,1440183080256,195.84228607825935,Donut Chart,0.16992500144231237,20,,-1,-0.06666666666666667,85,14,idlzptw2,15,2258
1440183080256,1440183083649,212.53345887176692,Arc-Length Chart,1.0874628412503393,21,,2,0.06451612903225806,69,33,idlzptw2,31,3393
1440183217693,1440183221269,193.388980217278,Pie Angle Chart,2.0443941193584534,48,,4,0.25,84,20,idlzptw2,16,3576
1440183221269,1440183224383,195.7950383797288,Pie Chart,1.6438561897747246,49,,-3,-0.08333333333333333,64,33,idlzptw2,36,3114
1440183208646,1440183211726,234.47412039153278,Pie Chart,-3,46,,0,0,75,25,idlzptw2,25,3080
1440183088531,1440183092775,71.69873091392219,Arc-Length Chart,2.0443941193584534,23,,4,0.06451612903225806,38,66,idlzptw2,62,4244
1440183198503,1440183205744,122.33349423855543,Pie Chart,2.0443941193584534,44,,-4,-0.05714285714285714,30,66,idlzptw2,70,7241
1440183205744,1440183208646,344.97728241607547,Donut Chart,1.6438561897747246,45,,3,0.05263157894736842,43,60,idlzptw2,57,2902
1440183110930,1440183114945,164.82070041820407,Donut Angle Chart,0.16992500144231237,28,,1,0.02040816326530612,51,50,idlzptw2,49,4015
1440183114946,1440183117528,283.33130325190723,Donut Chart,0.16992500144231237,29,,-1,-0.0196078431372549,49,50,idlzptw2,51,2582
1440183174181,1440183177113,0.4021651390939951,Arc-Length Chart,1.0874628412503393,40,,-2,-0.09090909090909091,78,20,idlzptw2,22,2932
1440183177113,1440183183077,127.25934837944806,Donut Angle Chart,0.16992500144231237,41,,1,0.09090909090909091,89,12,idlzptw2,11,5964
1440182952332,1440182964490,52.954863645136356,Pie Chart,0.16992500144231237,1,Arc-Length,1,0.1111111111111111,91,10,idlzptw2,9,12158
1440183146346,1440183151822,283.89036814682186,Donut Angle Chart,2.0443941193584534,35,,-4,-0.0449438202247191,11,85,idlzptw2,89,5476
1440182978239,1440182986289,88.83729483000934,Donut Chart,2.357552004618084,3,Arc-Length,5,0.08196721311475409,39,66,idlzptw2,61,8050
1440182964490,1440182978239,85.56673253886402,Pie Chart,4.651051691178929,2,Arc-Length,-25,-1,75,Arc-Length,idlzptw2,25,13749
1440182988854,,242.2678162995726,Donut Chart,4.651051691178929,5,Arc-Length,-25,-1,75,Arc-Length,idlzptw2,25,
1440182986289,1440182988854,86.69037234038115,Donut Chart,2.0443941193584534,4,Arc-Length,-4,-0.10810810810810811,63,33,idlzptw2,37,2565
1440183020078,1440183029945,127.30630581267178,Arc-Length Chart,-3,7,,0,0,79,21,idlzptw2,21,9867
1440182992400,1440183020078,182.0621203444898,Pie Chart,4.651051691178929,6,,-25,-1,75,,idlzptw2,25,27678
1440183036092,1440183038825,190.76375481672585,Pie Chart,4.651051691178929,9,,-25,-1,75,,idlzptw2,25,2733
1440183122549,1440183126235,0.6707402598112822,Arc-Length Chart,-3,31,,0,0,20,80,idlzptw2,80,3686
1440183191499,1440183198503,164.47553037665784,Area Chart,1.6438561897747246,43,,-3,-0.043478260869565216,31,66,idlzptw2,69,7004
1440183171387,1440183174181,353.32621755078435,Arc-Length Chart,0.16992500144231237,39,,1,0.25,96,5,idlzptw2,4,2794
1440183142390,1440183146346,156.2328180950135,Area Chart,1.0874628412503393,34,,-2,-0.03225806451612903,38,60,idlzptw2,62,3956
1440183211726,1440183217693,112.88151271641254,Area Chart,1.6438561897747246,47,,3,0.08108108108108109,63,40,idlzptw2,37,5967
1440183162918,1440183171387,349.41675525158644,Donut Angle Chart,2.0443941193584534,38,,4,0.25,84,20,idlzptw2,16,8469
1440183029945,1440183036092,342.5984084419906,Arc-Length Chart,-3,8,,0,0,27,73,idlzptw2,73,6147
1440183321155,,57.46482300572097,Pie Chart,4.651051691178929,71,Arc-Length,-25,-1,75,Arc-Length,idlzptw2,25,
1440183319460,1440183321155,258.1690404843539,Pie Chart,2.0443941193584534,70,Arc-Length,-4,-0.10810810810810811,63,33,idlzptw2,37,1695
1440183056971,1440183059180,237.3942249175161,Pie Chart,4.651051691178929,15,,-25,-1,75,,idlzptw2,25,2209
1440183054166,1440183056971,234.26167091354728,Donut Angle Chart,-3,14,,0,0,18,82,idlzptw2,82,2805
1440183044145,1440183046417,133.9609642792493,Pie Angle Chart,-3,11,,0,0,23,77,idlzptw2,77,2272
1440183038825,1440183044145,77.03874285332859,Pie Angle Chart,-3,10,,0,0,82,18,idlzptw2,18,5320
1440183049158,1440183054166,83.63510258495808,Donut Angle Chart,-3,13,,0,0,92,8,idlzptw2,8,5008
1440183046417,1440183049158,13.264667708426714,Donut Chart,4.651051691178929,12,,-25,-1,75,,idlzptw2,25,2741
1440183269382,1440183273661,197.62635128572583,Pie Angle Chart,2.0443941193584534,59,,4,0.045454545454545456,12,92,idlzptw2,88,4279
1440183264940,1440183269382,22.734907027333975,Arc-Length Chart,0.16992500144231237,58,,1,0.015384615384615385,35,66,idlzptw2,65,4442
1440183061307,,133.29383159056306,Area Chart,-3,17,,0,0,33,67,idlzptw2,67,
1440183059180,1440183061307,212.63453364372253,Area Chart,-3,16,,0,0,86,14,idlzptw2,14,2127
1440183247345,1440183253757,350.18379913643,Pie Chart,2.0443941193584534,55,,-4,-0.10810810810810811,63,33,idlzptw2,37,6412
1440183063636,1440183071301,244.40200332552195,Donut Chart,1.0874628412503393,18,,-2,-0.0425531914893617,53,45,idlzptw2,47,7665
1440183259190,1440183264940,155.8213783800602,Area Chart,-3,57,,0,0,81,19,idlzptw2,19,5750
1440183253757,1440183259190,161.77422939799726,Area Chart,1.0874628412503393,56,,2,0.6666666666666666,97,5,idlzptw2,3,5433
1440183229607,1440183232653,245.39335951209068,Donut Chart,0.16992500144231237,51,,1,0.01818181818181818,45,56,idlzptw2,55,3046
1440183224383,1440183229607,38.22892444208264,Donut Angle Chart,1.6438561897747246,50,,3,0.03260869565217391,8,95,idlzptw2,92,5224
1440183238256,1440183242859,219.97931526973844,Donut Chart,2.0443941193584534,53,,4,0.07142857142857142,44,60,idlzptw2,56,4603
1440183232653,1440183238256,3.4852710273116827,Donut Angle Chart,1.0874628412503393,52,,2,0.02564102564102564,22,80,idlzptw2,78,5603
1440183071301,1440183077998,204.0303162485361,Donut Chart,1.0874628412503393,19,,-2,-0.14285714285714285,86,12,idlzptw2,14,6697
1440183242859,1440183247345,106.8018171004951,Arc-Length Chart,2.0443941193584534,54,,4,0.3076923076923077,87,17,idlzptw2,13,4486
1440183139096,1440183142389,281.81809958070517,Area Chart,1.6438561897747246,33,,3,0.036585365853658534,18,85,idlzptw2,82,3293
1440089028743,1440089039619,188.12515567056835,Donut Angle Chart,3.189824558880017,30,,-9,-0.13043478260869565,31,60,idkfn3ew,69,10876
1440088747635,1440088768076,222.63982429169118,Pie Chart,0.16992500144231237,0,Arc-Length,-1,-0.01098901098901099,9,90,idkfn3ew,91,20441
1440089107186,1440089113160,297.42154366336763,Area Chart,2.357552004618084,37,,5,0.125,60,45,idkfn3ew,40,5974
1440088974407,1440088986018,34.18443496339023,Pie Angle Chart,2.0443941193584534,22,,4,0.09302325581395349,57,47,idkfn3ew,43,11611
1440089099610,1440089107186,321.90416635014117,Arc-Length Chart,3.4757334309663976,36,,-11,-0.13414634146341464,18,71,idkfn3ew,82,7576
1440089287289,1440089296254,259.0518500190228,Pie Chart,1.0874628412503393,60,,-2,-0.025,20,78,idkfn3ew,80,8965
1440089296254,1440089302993,59.59549818187952,Area Chart,1.0874628412503393,61,,2,0.03636363636363636,45,57,idkfn3ew,55,6739
1440089302994,1440089328815,335.1976421568543,Pie Chart,0.16992500144231237,62,,-1,-0.015151515151515152,34,65,idkfn3ew,66,25821
1440089328815,1440089336080,223.85893983766437,Donut Angle Chart,0.16992500144231237,63,,1,0.16666666666666666,94,7,idkfn3ew,6,7265
1440089336081,1440089341990,281.53224038891494,Arc-Length Chart,0.16992500144231237,64,,1,0.0625,84,17,idkfn3ew,16,5909
1440089341991,,50.21451967768371,Pie Angle Chart,0.16992500144231237,65,,-1,-0.2,95,4,idkfn3ew,5,
1440089347550,1440089358256,61.170864813029766,Donut Chart,-3,66,Arc-Length,0,0,9,91,idkfn3ew,91,10706
1440089358259,1440089363250,154.83887868002057,Donut Chart,-3,67,Arc-Length,0,0,91,9,idkfn3ew,9,4991
1440089363251,1440089373954,266.5785188600421,Donut Chart,4.651051691178929,68,Arc-Length,-25,-1,75,Area,idkfn3ew,25,10703
1440089373955,1440089380259,79.58821881562471,Pie Chart,2.0443941193584534,69,Arc-Length,4,0.06557377049180328,39,65,idkfn3ew,61,6304
1440089068114,1440089072879,280.5482145957649,Donut Angle Chart,0.16992500144231237,32,,1,0.25,96,5,idkfn3ew,4,4765
1440089140027,1440089149770,66.73751679249108,Donut Angle Chart,2.8328900141647417,42,,7,0.18421052631578946,62,45,idkfn3ew,38,9743
1440088992559,1440088998025,17.953029423952103,Pie Chart,2.6147098441152083,24,,6,0.0967741935483871,38,68,idkfn3ew,62,5466
1440088998026,1440089004772,46.33635079488158,Donut Angle Chart,0.16992500144231237,25,,1,0.3333333333333333,97,4,idkfn3ew,3,6746
1440089004773,1440089011460,222.08541286177933,Area Chart,0.16992500144231237,26,,1,0.02702702702702703,63,38,idkfn3ew,37,6687
1440089011461,1440089016495,251.57925736159086,Donut Chart,1.0874628412503393,27,,-2,-0.038461538461538464,48,50,idkfn3ew,52,5034
1440088960090,1440088964309,85.89064054191113,Arc-Length Chart,2.357552004618084,20,,5,0.07462686567164178,33,72,idkfn3ew,67,4219
1440088964310,1440088974407,175.47217167913914,Donut Chart,1.6438561897747246,21,,-3,-0.038461538461538464,22,75,idkfn3ew,78,10097
1440089193234,1440089200523,359.4615126773715,Pie Chart,1.0874628412503393,48,,-2,-0.125,84,14,idkfn3ew,16,7289
1440089200523,1440089210884,12.655746079981327,Arc-Length Chart,1.0874628412503393,49,,-2,-0.024390243902439025,18,80,idkfn3ew,82,10361
1440089178111,1440089186528,91.1311359051615,Donut Angle Chart,0.16992500144231237,46,,1,0.045454545454545456,78,23,idkfn3ew,22,8417
1440088986018,1440088992558,65.07301616482437,Pie Chart,2.357552004618084,23,,5,0.056179775280898875,11,94,idkfn3ew,89,6540
1440089162712,1440089170653,40.71546882390976,Pie Angle Chart,0.16992500144231237,44,,-1,-0.03225806451612903,69,30,idkfn3ew,31,7941
1440089170654,1440089178111,115.91556259430945,Donut Chart,-3,45,,0,0,75,25,idkfn3ew,25,7457
1440089016495,1440089022483,335.0754775106907,Arc-Length Chart,2.0443941193584534,28,,4,0.2857142857142857,86,18,idkfn3ew,14,5988
1440089022484,1440089028742,257.75794945657253,Pie Chart,1.0874628412503393,29,,2,0.021739130434782608,8,94,idkfn3ew,92,6258
1440089125129,1440089131661,39.32774635031819,Area Chart,0.16992500144231237,40,,1,0.02040816326530612,51,50,idkfn3ew,49,6532
1440089131661,1440089140027,270.2536616194993,Donut Chart,1.6438561897747246,41,,3,0.2,85,18,idkfn3ew,15,8366
1440088768076,1440088772449,226.22758227400482,Pie Chart,0.16992500144231237,1,Arc-Length,1,0.1111111111111111,91,10,idkfn3ew,9,4373
1440089089870,1440089099609,39.93018734268844,Donut Chart,0.16992500144231237,35,,1,0.013157894736842105,24,77,idkfn3ew,76,9739
1440088785926,1440088806351,83.6828941013664,Donut Chart,0.16992500144231237,3,Arc-Length,1,0.01639344262295082,39,62,idkfn3ew,61,20425
1440088772450,1440088785926,97.55973100662231,Pie Chart,4.651051691178929,2,Arc-Length,-25,-1,75,Area,idkfn3ew,25,13476
1440088819317,,96.12649069167674,Donut Chart,4.651051691178929,5,Arc-Length,-25,-1,75,Area,idkfn3ew,25,
1440088806351,1440088819317,68.83308512158692,Donut Chart,0.16992500144231237,4,Arc-Length,1,0.02702702702702703,63,38,idkfn3ew,37,12966
1440088873120,1440088881285,173.124556588009,Arc-Length Chart,-3,7,,0,0,79,21,idkfn3ew,21,8165
1440088826330,1440088873119,110.48551342450082,Pie Chart,4.651051691178929,6,,-25,-1,75,,idkfn3ew,25,46789
1440088890847,1440088895667,203.58206086792052,Pie Chart,4.651051691178929,9,,-25,-1,75,,idkfn3ew,25,4820
1440089039619,1440089068113,33.65967552177608,Area Chart,0.16992500144231237,31,,1,0.09090909090909091,89,12,idkfn3ew,11,28494
1440089149771,1440089162712,212.54864713177085,Pie Angle Chart,2.0443941193584534,43,,4,0.0975609756097561,59,45,idkfn3ew,41,12941
1440089119154,1440089125129,255.8139856159687,Donut Chart,1.6438561897747246,39,,3,0.046153846153846156,35,68,idkfn3ew,65,5975
1440089084128,1440089089870,99.7163606621325,Area Chart,0.16992500144231237,34,,1,0.010869565217391304,8,93,idkfn3ew,92,5742
1440089186529,1440089193233,355.4477634932846,Arc-Length Chart,0.16992500144231237,47,,1,0.03125,68,33,idkfn3ew,32,6704
1440089113160,1440089119153,305.9230524022132,Donut Chart,1.0874628412503393,38,,-2,-0.05555555555555555,64,34,idkfn3ew,36,5993
1440088881285,1440088890847,230.12873659841716,Arc-Length Chart,-3,8,,0,0,27,73,idkfn3ew,73,9562
1440089396688,,296.3062621280551,Pie Chart,4.651051691178929,71,Arc-Length,-25,-1,75,Area,idkfn3ew,25,
1440089380261,1440089396687,30.18823958002031,Pie Chart,1.0874628412503393,70,Arc-Length,-2,-0.05405405405405406,63,35,idkfn3ew,37,16426
1440088922804,1440088924796,217.90417020209134,Pie Chart,4.651051691178929,15,,-25,-1,75,,idkfn3ew,25,1992
1440088917861,1440088922803,248.71421749703586,Donut Angle Chart,-3,14,,0,0,18,82,idkfn3ew,82,4942
1440088901243,1440088906946,334.7419335041195,Pie Angle Chart,-3,11,,0,0,23,77,idkfn3ew,77,5703
1440088895667,1440088901243,350.4922474734485,Pie Angle Chart,-3,10,,0,0,82,18,idkfn3ew,18,5576
1440088912727,1440088917860,235.10381187312305,Donut Angle Chart,-3,13,,0,0,92,8,idkfn3ew,8,5133
1440088906947,1440088912727,3.4257276635617018,Donut Chart,4.651051691178929,12,,-25,-1,75,,idkfn3ew,25,5780
1440089283046,1440089287288,322.93290180154145,Arc-Length Chart,1.6438561897747246,59,,3,0.06382978723404255,53,50,idkfn3ew,47,4242
1440089277340,1440089283045,264.4993939809501,Pie Chart,0.16992500144231237,58,,-1,-0.017857142857142856,44,55,idkfn3ew,56,5705
1440088929465,,33.23356429114938,Area Chart,-3,17,,0,0,33,67,idkfn3ew,67,
1440088924796,1440088929465,176.48939919658005,Area Chart,-3,16,,0,0,86,14,idkfn3ew,14,4669
1440089249064,1440089253704,153.52844540029764,Area Chart,1.0874628412503393,55,,2,0.023255813953488372,14,88,idkfn3ew,86,4640
1440088933037,1440088947074,264.94182536378503,Pie Chart,1.6438561897747246,18,,3,0.08108108108108109,63,40,idkfn3ew,37,14037
1440089263044,1440089277340,82.7595435641706,Donut Angle Chart,2.0443941193584534,57,,4,0.3076923076923077,87,17,idkfn3ew,13,14296
1440089253705,1440089263044,147.43829118087888,Pie Angle Chart,0.16992500144231237,56,,1,0.017543859649122806,43,58,idkfn3ew,57,9339
1440089215656,1440089231315,349.9779075756669,Arc-Length Chart,0.16992500144231237,51,,-1,-0.05263157894736842,81,18,idkfn3ew,19,15659
1440089210885,1440089215656,312.04009467735887,Area Chart,0.16992500144231237,50,,-1,-0.0196078431372549,49,50,idkfn3ew,51,4771
1440089238342,1440089244981,142.6385058928281,Pie Angle Chart,2.357552004618084,53,,5,0.05747126436781609,13,92,idkfn3ew,87,6639
1440089231315,1440089238341,54.65361767448485,Donut Angle Chart,-3,52,,0,0,19,81,idkfn3ew,81,7026
1440088947074,1440088960090,64.47589851915836,Pie Angle Chart,1.6438561897747246,19,,3,0.15789473684210525,81,22,idkfn3ew,19,13016
1440089244982,1440089249064,253.06471274234354,Donut Chart,2.8328900141647417,54,,7,0.11475409836065574,39,68,idkfn3ew,61,4082
1440089072879,1440089084128,269.4165990035981,Pie Angle Chart,1.0874628412503393,33,,2,0.022727272727272728,12,90,idkfn3ew,88,11249
1440426991678,1440426997213,135.87144769728184,Donut Chart,2.6147098441152083,30,,6,0.07317073170731707,18,88,idq0shsa,82,5535
1440426701056,1440426709055,113.25979571789503,Pie Chart,0.16992500144231237,0,Arc-Length,-1,-0.01098901098901099,9,90,idq0shsa,91,7999
1440427042733,1440427048596,48.26906100846827,Area Chart,0.16992500144231237,37,,1,0.010869565217391304,8,93,idq0shsa,92,5863
1440426922457,1440426933328,96.94058815017343,Area Chart,0.16992500144231237,22,,1,0.02702702702702703,63,38,idq0shsa,37,10871
1440427036229,1440427042732,170.78089641407132,Donut Chart,0.16992500144231237,36,,-1,-0.0196078431372549,49,50,idq0shsa,51,6503
1440427216743,1440427222806,245.1579654123634,Area Chart,2.357552004618084,60,,5,0.06097560975609756,18,87,idq0shsa,82,6063
1440427222807,1440427230630,191.90227802842855,Donut Chart,0.16992500144231237,61,,1,0.16666666666666666,94,7,idq0shsa,6,7823
